date,avg_polarity,avg_subjectivity,max_polarity,min_polarity,article_count,polarity_volatility,Negative_pct,Neutral_pct,Positive_pct,Very Positive_pct
2025-04-17,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-17,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-18,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,2,0.2103642674029979,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-19,0.18125000000000002,0.58,0.33,0.0325,0,0.0,0.0,50.0,1.9230769230769231,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,1,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-20,0.3111111111111111,0.4111111111111111,0.3111111111111111,0.3111111111111111,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,2,0.03535533905932739,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-21,0.275,0.3,0.3,0.25,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,2,0.055979286843934974,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-22,0.2270833333333333,0.48541666666666666,0.2666666666666666,0.1875,0,0.0,0.0,0.0,100.0,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,3,0.15206906325745548,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-23,0.27499999999999997,0.5,0.375,0.1,0,0.0,0.0,33.33333333333333,5.5045871559633035,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,4,0.2041241452319315,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-24,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-25,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-25,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-25,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-25,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-25,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-25,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-25,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-25,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-25,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-25,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-25,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-25,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-25,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-25,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-25,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
2025-04-25,0.0,0.14583333333333331,0.25,-0.25,0,0.0,25.0,6.896551724137931,2.785782901056676,0.0
